Order_id,Item_price
eaeda00a-889a-47a5-9916-28b3e3ec0638,620
46a5d4dd-ca69-4c50-a8c1-77e5600645c8,7781
c5d1b3ee-21e4-4ae7-acaf-69790281099a,973
1876a485-34be-40b5-a233-9c2f740b1fd2,8290
e5f28604-8582-4b52-95ed-9de6ab01a8dd,6701
6975ca11-9a92-4c0b-a023-82a4d2cab538,1224
c0b068e5-b701-476b-afec-53729e857351,3307
05fab777-050d-4f0c-904d-f7091f79c240,2465
65af7e2a-69f8-4a91-ac6d-b947770a1f13,9208
59f94865-6162-41c4-a606-b0f0db1dbbd7,741
d2830549-8e9c-45d8-9b30-3bff2a9a7621,9892
8ebf99a3-fbcf-475f-b9f0-d264230fdbbd,9258
6482ad7d-2be2-452f-ab14-fcaf581acaa9,6360
452ddb9e-2384-4893-824a-eb2a62af314c,2540
15d713df-05ea-498c-8e4b-09a763e26399,3340
becd80c2-f391-4638-b3f1-5d0bc5bf743d,9753
46255032-1925-4945-a54e-1c56c669186e,1202
9422925a-8114-4aef-bb38-2d370dc780b3,4435
dcf81699-1b53-4aab-9448-ba7ca857e3b9,7708
28af749b-3e16-4961-8573-1a7f70582c47,313
9e2c3e3e-64a0-4bf4-8dac-326e0aac1d61,9392
d262e3d8-2fe2-4f94-9fd6-24340ebd2c58,3818
d5e4025c-6500-442f-840e-aa7e9cc445c4,2722
57d033eb-b1c2-43d2-af25-a4412aedd409,2304
df132fd8-b6e3-48c9-b78c-982b4a1ec519,2156
20f1e434-8a46-4ee7-99d7-0358e600706f,4771
9c233d07-c6a4-4976-a92d-1ab72dad508b,8204
726eb278-2d61-464b-b002-844d96d2531f,1113
68190531-294e-4234-b31b-bff439b5ddaf,26
9d388047-2773-4c1b-af95-d5098d370ade,4142
85dc72a7-4b02-458c-8dc3-66699299db89,6995
a2ed865d-b857-4811-9f20-d0c74625ce9e,8144
6937aabb-bb6d-4c93-82ea-2641f74b6d99,3201
a4c77016-cd6a-43b5-9e68-aefadb7e4e4c,8803
140fb5be-09ee-4c87-bd46-78ac6c47296e,7141
b81f6961-d4bb-4a68-8ed0-ad229ca45d93,2163
11373ee3-ef96-4106-ac6a-2699f4089042,6479
194f144f-500d-4461-905b-097c2a7f8114,8980
f401d62c-f8bd-4cee-99a1-6f26b0f9483d,4567
3c5d9697-e840-468c-ba74-180f8817e00a,3804
5c27faad-d884-44c2-a826-b4db68ffc961,5089
b81c8333-f100-4b8a-9d27-ec2cff922d96,8437
1a34c6e7-2c11-4c0b-8580-2733627ecfa5,1497
65ad82c6-5a27-4780-a76a-4cd7271c763c,3137
bbc9a572-47cc-4ac5-b51c-d33317022b90,8268
91e7636a-6fcd-411e-9a2e-691bf2b5417c,1698
4c25c5b6-e572-478b-89ee-aff5679742b8,5073
96dede91-f604-4a3b-882b-f9ffdb3e2d45,6326
5ea6abb0-d0d8-4b5b-9554-7b6c3e0a35b2,3230
87961cb1-c068-4a35-8dfe-65702637a329,9435
43fe7103-946b-48dc-a6d9-0da1f807008b,6916
b4eb4670-7ee1-49aa-9b78-35ed4040c044,2283
e762b36b-4502-4800-9e5b-a26f6ad15214,2005
25160903-880b-4dd3-9bd5-79b68041f941,8402
f0914e02-7d42-4bdd-b6aa-aac0e904d368,7768
dfc1b395-5920-4769-be8e-28503a068d1e,4520
21630643-03c7-4072-bde3-0d4353957ec0,4362
e50c2fb6-d6d4-4f74-a92b-c75d936b579d,1155
51225ddc-aef3-4baa-89c4-78a581ca8ad4,7158
d8f04ae9-5044-4608-a642-cf8857d344d1,3372
1e3048d6-d7a0-4ad1-9716-3f09554734cd,8878
159f4c9f-e156-4c48-aa2b-790d5d03f78f,55
cb6feab9-8f8b-459d-8634-dab0c5811930,3924
e020f11b-62e5-4d76-ad57-e981ad7278b9,6367
534f8b51-fc32-4698-a0ee-e2054e5e7425,2513
9c85b585-7bbf-487c-a4f4-a2f172e5433a,2730
5cb1637f-bbe5-4c49-9a30-c01098f8a381,3901
22469a1b-3777-49f3-83e7-094c2b504821,5629
95354f0c-7fa6-41e9-80ef-46838bfd1f82,1333
f0634d2e-2423-413a-9732-844b03ea9900,8810
885f92e6-ce13-4333-a8db-64e8fb39804d,9963
a2ee455f-07db-42a0-8404-dee5c4aeaa23,3802
4fd87e3c-0496-465a-9a35-bc12a737843e,4968
a2675cc6-9b16-4b38-8a9b-24a166dc9374,74
2b8d5bfd-f298-4437-b046-1f98fd528f73,5713
fb50d6ad-3655-4ed7-949c-153aa0a2e7c6,7546
88ac6a5e-638a-4922-a71a-70f50dcce080,2368
5541fe5d-7f89-41c7-8ae6-015fc804873b,4371
03a619ff-52e1-4337-a097-83d267759be3,8271
b3259c6c-c193-4393-884c-858df0cdcf98,6931
b1c264da-dc9a-4d32-abf9-3ff65cc4ebf1,1322
a880caf0-42c2-491f-ae1b-a5ab8f3ae084,6230
54971eb7-11f0-4e2a-83d3-94a6bc09167f,4976
37806e54-f303-447f-af45-d1f420f4ad37,6058
f3b7521c-98d6-41d0-950b-86b7ed9c4b33,3405
9ab78d48-49ae-4440-b6ef-54c186996e2e,3742
8a95394b-519d-466f-a2fc-e221ecd16b63,5623
bf838b4a-12d4-4a22-b153-b08854c6fdc2,8646
eda6ced8-4439-4259-94e1-7a9406b45c19,8520
b5351b18-32c8-4afd-b1a2-cda7ed370d68,6969
3824d43e-92ec-473e-8623-9346a5089b58,3379
949a502a-fdaf-46b8-9b01-cfe16752659e,1168
cd9ae7f8-f5dd-4233-8bfd-e2a0211b6126,7734
2101b0a6-43a0-4e6d-a811-6f80190cd6ee,4861
f2f7044b-17b2-46ad-a1d8-4ad98ca43665,863
2be868cd-a947-4f22-bfa9-83ef2f25a8ac,8253
72fdb297-8078-4ae0-a276-aac360f88c4b,5353
3d9b0ecd-0e58-48a6-8de1-77ac3d9cd7fe,2795
78208b47-899a-4273-8488-55c6cf600c30,5380
5e4458a2-baca-415b-90e0-fca31147686b,9998
84c82ee3-e960-4703-8cf7-872465cbeda6,9846
b348386b-a4d7-4467-8a1d-a76b711a6834,6922
50ac4191-79c7-42f3-8fb6-e5868dae13a2,6927
74214472-0d71-4c91-b513-467eaf531647,1329
4b188e46-7ea1-4dcb-b831-b6d8c2315a76,3373
043806a3-bfed-4ff3-b307-5b558b95d5fe,1644
79cacb8f-ad72-472e-8621-db2ceea3aedb,357
0670f928-226e-4524-bc17-a4452863143f,1659
cb4b9115-6d3f-4938-981c-412f6d4c739b,2418
f1298517-4a7b-4b14-b290-0aa893dbab4d,9349
4042a9d3-cdcc-43b4-994a-6feef6454997,670
30f67483-70e0-4867-af9c-3295e81de565,4987
f31eaea1-b18c-4c67-85f1-0f91ed2ded83,2899
29be6cef-288a-4228-a146-23bce5f905fd,863
0b709399-e760-444f-8bfe-8a7f60dcf72a,8780
ca0c2ef3-f010-4e7e-9e95-832c290c4e2b,7441
1bfa8b0c-28ef-429a-a339-071dfbe54d4a,7075
a8b0bc4c-6a86-4951-8dcb-e88fdcc6a72c,7303
cc85c1d8-1863-4fcd-9490-f7c878dd7798,9449
d8a0a447-ec92-4859-a988-3997ec5331ca,2998
b27de8f6-cd18-4b2f-8652-eeed428f0016,5821
242aa5e7-70e3-41f7-9bb4-0969bf67a2a9,701
fd3ea8f6-e9cb-4b91-87fd-ab99b717e184,806
a8065d3a-c27d-4f7a-b21a-808dfe62b9e0,9571
fa83cafa-43ad-4809-ad4a-5f31aa52ec9a,8907
1049cbaa-c61a-49b9-8de0-e7f69b772aa8,1686
3827f850-b11d-4e4c-be75-1572471619b8,315
52795f61-041d-4db1-96ad-d1bb27cb3fa3,8930
c54a61a4-85d1-45b3-81b1-7f330ef948c3,9825
b88c83c4-0973-4ed6-b977-fd49229a5413,4053
4ad3ee74-c720-47ed-9ff2-6c5a328e3222,2160
a5943b6c-14e4-42cd-8f93-e7a279365797,9907
45b45607-cdf9-4927-8225-67454cfcec26,1670
e9d075dc-c413-42d9-b926-2f14c866d319,8548
0fbf6e96-ed80-441a-bcc1-ed748ddf9d62,2256
5975e4c4-20e2-458a-a81f-c67ba8537157,4597
18412540-3a0d-42ab-af6d-1bcd70964747,1910
6bc0cd62-9cb0-4878-ac06-ec102e89d57e,118
c3f201ae-8842-4ff8-bd56-099540af9b47,7976
b2a76d88-f6e8-4f35-bb0f-716f7bba4755,2515
8dbfe168-6aa3-4845-bea0-201f9ed6e245,7008
79e4ed71-6cd6-4d8f-a8e7-6a72e6c0a7e6,7966
4c8a2373-0847-4577-baa1-39ce393fc013,444
3cde7088-19b3-4847-8989-ad740f0ca5fd,7802
ec0d2b81-a3e2-4969-9318-2c9c36f463d0,9098
425807b7-ed33-4ef8-b0da-9a7f59d694e6,517
466a9e36-80d6-46e8-a815-646a51cd1167,2297
51032a5f-f6c8-4ffc-ac5e-df5381e15415,398
29f71532-7e1e-493f-9a1c-239d1e7f37ec,3909
b12a1779-7214-4e55-b6c3-36d13bc4cfa3,8907
9bef6381-4cd9-45d5-9713-17c02734ec62,5880
7e6560ca-767c-4ea7-97b9-d3479b599d28,7180
a8507b0a-ceb3-406c-8ad0-d8f88db58b4a,3603
425cf9a6-5d08-4608-b1c6-cf861da3e7a3,7087
ced6206b-ca5f-4d64-8279-8a066c04785b,144
60db7bad-7c5a-416f-a1de-cb72dcad6491,7586
c0ed6f02-ab3c-44e4-9c57-dafd2e9ce1c7,532
6e837286-1ea7-47c2-b8b1-11dbe1a077db,4578
95807588-96fc-44cb-aa40-c30d239630a0,466
03790c4a-9203-4476-8656-7f5a6c6707e3,5634
c884789e-7076-46db-bee9-d4a7d2e2be8c,3903
716ca871-4f0c-432c-858c-02ded0b358ae,815
505a062a-d4cd-4bf3-8c98-6bf25fcb4462,5017
4b4219df-6687-4718-a08f-a2b692e49659,5528
da7b0997-b9b8-4073-b554-9c14e89bb001,1961
35f2680d-9b66-4b9a-8586-e79183a16f38,4898
5b37d6f4-edc0-4299-a7ef-83c7d45e7142,8368
f85c53ab-3021-4c84-b53f-2d17898421d1,8960
d20efa31-7d9d-4dfe-80d6-fe41006e42dc,7042
0b1daefd-a300-4fc5-a902-16fd62c5e2c9,5208
3bd717c1-23ad-4dbe-852f-0df30b6b4424,3691
d3904c3f-dcbf-48db-8cb7-ced4f4ec8dc9,3562
50ded6e5-0962-4235-b90e-97f671a3c323,6505
05f1c9fe-7107-4e9a-a92f-b73fc989600d,6542
52ed517c-d432-4f36-9b7f-3399df84f22b,4515
907751a6-d47c-44be-a44e-47fd336cd62f,6645
49211d8f-1d06-41fd-a378-aa84fcd89048,8387
9aaf52a8-8f6b-495a-b3f7-daeb34865eb1,6318
08b0d8fd-33c1-42cf-be20-7530500c2b79,8672
473f4cb1-4983-4316-ac67-d0e24f7d067d,3666
0dbe6d1f-f99f-451b-a1b0-d971a35b5b70,9047
a383f165-62c1-4aee-9a69-55c35b309979,5451
6f10f565-5883-455f-9088-d8fb95d489cc,1446
aace50ca-85da-489e-ae44-8e9a04cf66ba,8705
48135c39-4322-496c-b4f6-7131e7c448f8,644
91b5ee8f-9a71-40e7-902e-26a6db789ff7,6372
a1fb9cb4-854e-415c-8773-67f0dc1222dc,9395
0b53d3eb-2561-4e22-b61d-d4e93f94b34d,2521
7fb5d87d-3845-4caa-b1d5-ffec599d30d5,7509
a8986fd9-cd83-4410-882a-d4adde3354f0,7036
c8eb9df2-bb52-4462-a1f4-c4974daf89c1,4366
8feaab50-ae61-4cd2-8099-e4364261455e,1581
466bcffd-081d-4449-b174-5117f7c08f8d,1988
b8b56230-f8f4-442a-8953-1ecdbd8ac941,3933
eedaa554-1564-4b14-adf6-1d09e612cefb,7496
9faf1736-4751-490f-94da-8ed9831831cf,1398
ebd3eabd-7637-437e-87ea-a2c45dc21b35,1923
8d9c4f65-0501-4d94-97e4-79388290b3e1,4674
f158447e-ae86-401c-a518-78f2daec9450,5890
7d9c6f38-77c8-4c7c-b973-44b7209d6487,8852
910775cd-78b7-411b-843a-c73e93a7248c,4236
d39a6e9b-8332-4707-8b17-676236a1563a,5952
09a86a3b-621f-4939-8075-47026d616f1f,8464
6dfdab43-e3fe-4340-b53f-f1863b08255e,8207
97f7e9dc-b7ee-49a8-8438-28ffb96d140a,3187
5c3d6998-b02c-4da7-a6de-ae91382a01d7,5093
31b641a1-2270-4e51-b95d-4ead9bfab254,8080
838cc204-6340-488f-9972-5a7f0cfb4c63,2306
1a24e30f-4812-44ce-91d8-2ea705879c3d,2002
5203e89f-b712-4d79-81a7-d548dfefe79f,9176
c7ca56a7-e245-4133-8eaf-fcae437bf81c,3768
ab6ce533-7b0f-466f-be68-7df0e2daed17,6555
c7e013fb-9823-4317-86c6-da00eafb5466,9561
1601e3a9-ef4e-42d0-825c-c39c5b25606a,8071
a8f6d3aa-61bd-4083-bbbc-864630ebc6ee,4270
2c79e22a-eccf-40f1-a6e2-b5806a427948,4208
f9b255ff-88a0-48d8-91c5-7f5bde667530,5461
0fea3a19-29e5-483a-8870-3794830513df,5317
8f5cd5bc-1a29-4611-b5ab-a63339b90d0d,2109
4e2ffe32-5724-47bc-ab71-a272a7bebd51,7982
a39b4dc0-38a8-4f2d-bb39-e1bd990fdc49,3782
560f8005-ffbf-45fd-95a3-3cfc1aa27e46,831
6354b5f3-3179-428f-9bb8-76f5d70c6834,7647
87f214fb-48c4-4bcd-8c3d-1c38e4b3628a,5345
d3da9305-e6c4-416d-afd7-013089e4a57d,3983
f884ce91-7a75-407d-8aed-e5f29d86d016,7146
360993b1-3021-4143-84f4-1ba31f175cde,4359
a926c5cb-a09c-4ba8-b622-b9bf81261203,3748
888fa8c9-7881-45d7-80b6-74ef4c7dfb20,6743
ebd9194a-0120-4d75-95e9-23e08c05cd3e,2048
251ed2fa-2262-4d15-b3e2-7b624f3b3a77,68
fc411d94-15fc-4d8d-82e7-76ebe5bbc42f,6817
72bea5cc-0a26-4e48-ad9e-cf6fa40d0fb4,5133
adce6135-753d-4307-bdc9-af9c45fafb57,3438
a8a5710f-852c-490a-bde5-12b7c3ecb39f,3681
0d828deb-4c2b-48c9-a1cd-5277305b58e1,9189
db3e744c-33a3-480a-8ec6-6f84f204e8b7,2911
e12b5601-e16d-470a-a20d-5ee85406224a,9470
87594a23-3b3e-4603-af6e-112e71f354c5,7566
e11c72e4-e66a-4ea8-815a-67ff939ef125,8268
c6aa8767-ad34-4f45-92af-5ab8f4440ca0,3018
65552d97-0d54-4493-8fa2-4cd0e85f9e26,5819
66a764c8-ad84-45f4-b09f-5b58ae809c8b,5394
9ee1d8ca-9f75-4c8b-9c73-9d9865da417d,9010
180047a9-521c-4320-8faf-ddb372d1f645,3751
87db1f07-dead-4b18-b058-644a48ddd089,7448
fcdc8b38-66e5-4c9d-9763-9f634875e114,5915
19e16a47-7f37-4b83-9fc4-d827575665ef,5094
7d57cc3e-907d-4633-bcbc-06c7a70a203d,1478
d5d188f1-c3b0-4b78-8859-df1311c277b1,3458
682e90cf-fdae-47c4-b332-fa721851ef53,8536
ef515da7-f16b-4e63-ba1b-46b23519cc70,8870
ba859fa1-bff3-4035-b7ad-f8860b9b10ef,8487
3f8d2e1b-40fe-4863-962d-d2e0d1372819,2158
df912f92-6062-4a34-a7d6-f522cb16803f,6276
84fd82f5-44ab-4712-8d71-af55df3e06f6,8621
bff60921-d6de-4640-99a9-e8c0c3bca448,2329
a4d67a83-3718-4f1f-822a-a59547baa961,3729
93268a87-e537-4024-9da4-932acab3e1b7,429
9e7e85fe-b771-40f9-8c84-243972bd7fe4,5847
7e546fc0-5d6b-4926-b259-8391b03029af,3114
1b106a29-e4c2-4f87-8287-39bfe8810052,8508
e087df11-63da-4496-a14b-9b4742cd6bc7,842
97e0bb88-d71e-4c18-9ca8-2af831630c4b,843
eea42de8-fe7f-4812-aa9d-eb4a4f6c1c6c,5197
d50b8bec-c08f-4c4b-a552-0e92e3990831,1752
3790875e-91e8-4444-b612-81d3af3a7a78,8621
e2dbe33a-7ac1-4d73-9b58-309b43b86a9b,8003
516de402-5d02-481b-a0c8-c19c1cb3e370,5762
f8fb8f1a-6600-4d8a-bc13-abd797c68af6,5530
bc75dffd-6d80-44ab-b991-1c6cd9a64c6b,9022
1253471c-7b69-403c-9cd9-726768f65090,1584
e4b816c9-70c5-4a35-a22a-9758568797f9,1795
4210de8d-61ca-40d1-aed0-39f58fbfc87b,3109
fbf05839-2fb4-4732-8a5b-117fb9a6bede,5329
135c1573-d4e2-46ed-ad72-fa707b42c933,206
7a1a7e34-1b31-4101-bbb2-28edfa696881,1888
d98b98ec-9f9a-48bf-a232-96ac82d8a907,6490
8f06f443-5c14-451f-9325-2ba30236e5aa,5585
4af4fed5-b304-43f3-a074-f87e804726cf,7958
665ff0a0-6f47-407b-b168-295758581bd0,6106
3792c3ed-9767-4cbf-9906-ff421a66579b,3099
9a66d2ea-4ea4-493c-8a04-d8ed3ab47553,2341
56ca2a4f-654a-4f5e-ac70-5d8c769ef131,3119
a61037e8-9766-4fa0-8492-e44142bd7ef7,4480
f37f18a9-1a1d-4617-8c5d-b36c032f2dca,6482
d8464fc5-e3ad-407e-921e-f6a19b6cb95b,983
d67c065b-cf5b-4466-8705-12b664d28d0d,3304
d711f6ba-60cb-4183-9b81-92379d4b76af,1148
2335cde7-4ee3-4046-8b92-8a8ba90f4eec,5756
8698aaea-1d9f-47dd-8914-a279d90f93c6,6295
0e5df718-6294-4bc6-900c-3b5280c22389,4304
2b4f048b-c931-4c26-a498-31b893a1362e,1436
